Date,Price,ST_StrongBull_USD,ST_WeakBull_USD,ST_Neutral_USD,ST_WeakBear_USD,ST_StrongBear_USD,MT_StrongBull_USD,MT_WeakBull_USD,MT_Neutral_USD,MT_WeakBear_USD,MT_StrongBear_USD,LT_StrongBull_USD,LT_WeakBull_USD,LT_Neutral_USD,LT_WeakBear_USD,LT_StrongBear_USD,OV_StrongBull_USD,OV_WeakBull_USD,OV_Neutral_USD,OV_WeakBear_USD,OV_StrongBear_USD,ST_StrongBull_BTC,ST_WeakBull_BTC,ST_Neutral_BTC,ST_WeakBear_BTC,ST_StrongBear_BTC,MT_StrongBull_BTC,MT_WeakBull_BTC,MT_Neutral_BTC,MT_WeakBear_BTC,MT_StrongBear_BTC,LT_StrongBull_BTC,LT_WeakBull_BTC,LT_Neutral_BTC,LT_WeakBear_BTC,LT_StrongBear_BTC,OV_StrongBull_BTC,OV_WeakBull_BTC,OV_Neutral_BTC,OV_WeakBear_BTC,OV_StrongBear_BTC,RSI_Oversold_USD,RSI_Overbought_USD,RSI_Bullish_USD,RSI_Bearish_USD,RSI_Oversold_BTC,RSI_Overbought_BTC,RSI_Bullish_BTC,RSI_Bearish_BTC,VOL_Low,VOL_High,SSR_RiskOn,SSR_RiskOff,ShortTerm_USD,MediumTerm_USD,LongTerm_USD,Overall_USD,ShortTerm_BTC,MediumTerm_BTC,LongTerm_BTC,Overall_BTC
2015-11-29,0.871745,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2015-11-30,0.873601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2015-12-01,0.875004,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,,
2015-12-02,0.822734,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2015-12-03,0.824765,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2015-12-04,0.838791,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,,,,
2015-12-05,0.864584,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,,
2015-12-06,0.834992,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,,,,
2015-12-07,0.80075,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-1.0,,,,
2015-12-08,0.818853,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,,,,
2015-12-09,0.791829,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-1.0,,,,
2015-12-10,0.847442,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,,
2015-12-11,0.916739,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,
2015-12-12,0.971258,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2015-12-13,0.958303,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,
2015-12-14,0.99549,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,
2015-12-15,1.017,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,,,,
2015-12-16,0.988912,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,
2015-12-17,0.940228,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2015-12-18,0.921172,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2015-12-19,0.909633,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,,
2015-12-20,0.903232,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,,
2015-12-21,0.896806,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,,
2015-12-22,0.878959,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,,
2015-12-23,0.867565,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,,
2015-12-24,0.861363,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,,
2015-12-25,0.870718,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,,,,
2015-12-26,0.853018,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2015-12-27,0.858887,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,,,,
2015-12-28,0.84217,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,,,,
2015-12-29,0.869488,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2015-12-30,0.900354,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
2015-12-31,0.93654,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,
2016-01-01,0.946313,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,,,,
2016-01-02,0.938126,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,
2016-01-03,0.972197,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,,,,
2016-01-04,0.959298,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,
2016-01-05,0.953102,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2016-01-06,0.968434,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,
2016-01-07,0.958977,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,,,,
2016-01-08,0.995575,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,,,,
2016-01-09,1.025,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,
2016-01-10,1.02,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,
2016-01-11,1.069,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,
2016-01-12,1.17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,
2016-01-13,1.13,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,
2016-01-14,1.16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,
2016-01-15,1.21,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,
2016-01-16,1.22,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,
2016-01-17,1.32,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,
2016-01-18,1.4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,
2016-01-19,1.38,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,
2016-01-20,1.57,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-01-21,1.54,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-01-22,1.47,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-01-23,1.69,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-01-24,2.13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-01-25,2.48,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-01-26,2.09,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-01-27,2.38,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-01-28,2.52,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-01-29,2.49,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-01-30,2.44,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-01-31,2.3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-02-01,2.22,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-1.0,2.0,2.0,1.0,,,,
2016-02-02,2.4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-02-03,2.52,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-04,2.56,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-05,2.53,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-02-06,2.52,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-02-07,2.95,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-08,3.17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-09,3.72,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-10,4.43,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-11,6.01,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-12,5.48,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-13,5.37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-02-14,5.17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-02-15,5.32,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-02-16,4.37,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-02-17,3.74,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-1.0,2.0,2.0,1.0,,,,
2016-02-18,4.4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-02-19,4.49,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-02-20,4.3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-02-21,4.65,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-02-22,5.61,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-23,5.61,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-24,6.13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-25,5.94,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-02-26,5.9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-02-27,6.36,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-28,6.44,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-02-29,6.31,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-03-01,7.56,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-03-02,8.4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-03-03,9.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-03-04,10.04,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-03-05,10.94,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-03-06,10.96,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-03-07,9.4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-03-08,9.8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-03-09,11.97,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-03-10,11.21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-03-11,11.21,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-03-12,13.38,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-03-13,14.89,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,
2016-03-14,12.29,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-03-15,12.97,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,
2016-03-16,12.53,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,
2016-03-17,10.96,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-1.0,2.0,2.0,1.0,,,,
2016-03-18,10.8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,1.0,0.0,0.0,0.0,-1.0,2.0,2.0,1.0,,,,
